type,登録番号,施設名称,住所,fax,Web,LocName,fX,fY,iConf,iLvl
HTL,H1458,衣浦グランドホテル,愛知県碧南市田尻町1-1-9,0566-41-7171,http://www.kinuuragrandhotel.jp/,愛知県/碧南市/田尻町/一丁目/１番地,136.98344,34.90705,5,7
HTL,H1134,名鉄トヨタホテル,愛知県豊田市喜多町１丁目１４０番地,0565-35-6611,http://www.toyota-hotel.co.jp/,愛知県/豊田市/喜多町/一丁目/１４０番地,137.15739,35.08824,5,7
HTL,H1415,ホテルトヨタキャッスル,愛知県豊田市喜多町２－１６０,0565-31-2211,http://www.t-castle.co.jp/,愛知県/豊田市/喜多町/二丁目/１６０番地,137.15819,35.08666,5,7
HTL,H1085,蒲郡ホテル,愛知県蒲郡市三谷北通２丁目８２番地,0533-68-1300,http://www.gamagori.co.jp/,愛知県/蒲郡市/三谷北通/二丁目/８２番地,137.2484,34.81905,5,7
HTL,H1133,名鉄小牧ホテル,愛知県小牧市中央１丁目２６０番地,0568-75-7111,http://www.mei-komakihotel.co.jp/,愛知県/小牧市/中央/一丁目/２６０番地,136.92799,35.28923,5,7
HTL,H1257,ホテルクラウンパレス知立,愛知県知立市中町中１２８番地,0566-85-3939,http://www.crownpalais.jp/chiryu/,愛知県/知立市/中町/中/１２８番地,137.04237,35.0076,5,7
HTL,H0301,伊良湖ビューホテル,愛知県田原市日出町骨山１４６０－３６,0531-35-6111,http://www.viewhotels.co.jp/irako/,愛知県/田原市/日出町/骨山/１４６０番地,137.03635,34.5822,5,7
HTL,H0743,伊良湖シーパーク＆スパ,愛知県田原市伊良湖町宮下2822-2,0531-35-1500,,愛知県/田原市/伊良湖町/宮下/２８２２番地,137.05571,34.64528,5,7
HTL,H1032,久居グリーンホテル,三重県津市川方町928-1,059-256-5158,http://www.greens.co.jp/hisaigh/,三重県/津市/川方町,136.47231,34.66277,5,5
HTL,H1320,ホテルグリーンパーク津,三重県津市羽所町７００番地,059-213-2111,http://www.greens.co.jp/gptsu/,三重県/津市/羽所町/７００番地,136.51068,34.73517,5,7
HTL,H0795,都ホテル　四日市,三重県四日市市安島１丁目３番３８号,0593-52-4131,http://www.miyakohotels.ne.jp/yokkaichi/,三重県/四日市市/安島/一丁目/３番,136.61618,34.96802,5,7
HTL,H1027,四日市シティホテルアネックス,三重県四日市市浜田町７番１１号,059-355-7311,http://www.greens.co.jp/yoax/,三重県/四日市市/浜田町/７番,136.61955,34.96452,5,7
HTL,H1044,四日市シティホテル,三重県四日市市諏訪栄町７番２８号,0593-53-7788,http://www.greens.co.jp/yoch/,三重県/四日市市/諏訪栄町/７番,136.61937,34.96805,5,7
HTL,H1045,新四日市ホテル,三重県四日市市浜田町５番３号,0593-52-6181,http://www.greens.co.jp/shinyon/,三重県/四日市市/浜田町/５番,136.61931,34.96567,5,7
HTL,H0987,伊勢シティホテルアネックス,三重県伊勢市吹上２丁目３６０番地５,059-622-5100,http://www.greens.co.jp/iseax/,三重県/伊勢市/吹上/二丁目,136.7146,34.49075,5,6
HTL,H1021,伊勢シティホテル,三重県伊勢市吹上１丁目１１番３１号,0596-28-2111,http://www.greens.co.jp/isech/,三重県/伊勢市/吹上/一丁目/１１番,136.71162,34.49105,5,7
HTL,H0708,フレックスホテル,三重県松阪市中央町３６の１８,0598-52-0800,http://www.frex-hotel.co.jp/,三重県/松阪市/中央町/３６番地,136.53955,34.57961,5,7
HTL,H1050,桑名グリーンホテル,三重県桑名市有楽町５９,0594-24-3211,http://www.greens.co.jp/kuwanagh/,三重県/桑名市/有楽町/５９番地,136.68475,35.06758,5,7
HTL,H1435,三交イン桑名駅前,三重県桑名市寿町２－３１－１,0594-24-3335,http://www.sanco-inn.jp/kuwana/,三重県/桑名市/寿町/二丁目/３１番地,136.68422,35.06541,5,7
HTL,H1017,ホテルグリーンパーク鈴鹿,三重県鈴鹿市白子４丁目１５番２０号,0593-88-3211,http://www.greens.co.jp/gpsuzuka/,三重県/鈴鹿市/白子/四丁目/１５番,136.58473,34.83409,5,7
HTL,H1035,鈴鹿サーキットフラワ－ガ－デンホテル,三重県鈴鹿市稲生町７９９２番地,0593-78-1111,,三重県/鈴鹿市/稲生町/７９９２番地,136.5397,34.84246,5,7
HTL,H0997,名張シティホテル,三重県名張市丸ノ内３７番地の１,0595-64-3551,http://www.greens.co.jp/nabarich,三重県/名張市/丸之内/３７番地,136.09256,34.62143,5,7
HTL,H0152,鳥羽国際ホテル,三重県鳥羽市鳥羽１丁目２３番１号,0599-25-3121,http://www.tobahotel.co.jp/,三重県/鳥羽市/鳥羽/一丁目/２３番,136.84074,34.49138,5,7
HTL,H0045,志摩観光ホテル　ザ　クラシック,三重県志摩市阿児町神明７３１番地,0599-43-1211,http://www.miyakohotels.ne.jp/shima-classic/index.html/,三重県/志摩市/阿児町神明/７３１番地,136.81535,34.3087,5,7
HTL,H1049,ホテル志摩スペイン村,三重県志摩市磯部町坂崎９５２－２２,0599-57-3511,http://www.parque-net.com/hotel/,三重県/志摩市/磯部町坂崎,136.8428,34.35675,5,5
HTL,H1224,クインテッサホテル伊勢志摩,三重県志摩市阿児町鵜方１２１０番地１,0599-44-0511,http://quintessahotels.com//iseshima/,三重県/志摩市/阿児町鵜方/１２１０番地,136.81882,34.33292,5,7
HTL,H1425,都リゾート奥志摩アクアフォレスト,三重県志摩市大王町船越３２３８－１,0599-73-0001,http://www.miyakohotels.ne.jp/aquavilla/,三重県/志摩市/大王町船越,136.86986,34.27523,5,5
HTL,H1426,ホテルプロヴァンス,三重県志摩市阿児町神明６６０－１,0599-46-0001,,三重県/志摩市/阿児町神明/６６０番地,136.82753,34.31333,5,7
HTL,H1446,Hotel&Resorts ISE-SHIMA,三重県志摩市磯部町的矢字笠取９３９－６,0599-55-2111,http://www.daiwaresort.jp/ise/,三重県/志摩市/磯部町的矢,136.86935,34.37934,5,5
HTL,H1511,志摩地中海村,三重県志摩市浜島町迫子２６１９番地１,0599-52-1226,http://puebloamigo.jp/,三重県/志摩市/浜島町迫子/２６１９番地,136.80617,34.29972,5,7
HTL,H1528,海辺のホテル　はな,三重県志摩市磯部町渡鹿野４１４－１,0599-58-0087,http://www.umibenohotel-hana.com/,三重県/志摩市/磯部町渡鹿野,136.8736,34.36128,5,5
HTL,H0911,上野フレックスホテル,"三重県伊賀市平野中川原５４４－２ ",0595-21-3111,http://www.uenofrexhotel.co.jp/,,,,,
HTL,H1202,伊賀上野シティホテル,三重県伊賀市上野魚町２８７４,0595-22-0101,http://www.greens.co.jp/uenoch/,三重県/伊賀市/上野魚町/２８７４番地,136.1306,34.76557,5,7
HTL,H1596,アパホテル＜福井片町＞,福井県福井市順化１－１６－７,0776-28-7111,https://www.apahotel.com/hotel/hokuriku/fukui-katamachi/,福井県/福井市/順化/一丁目/１６番,136.21526,36.06505,5,7
HTL,H1623,コンフォートホテル岐阜,岐阜県岐阜市吉野町６丁目６,058-267-1311,https://www.choice-hotels.jp/hotel/gifu/,岐阜県/岐阜市/吉野町/六丁目/６番地,136.75499,35.41119,5,7
HTL,H1597,アパホテル＜大垣駅前＞,岐阜県大垣市高屋町１－１５０,0584-73-4111,https://www.apahotel.com/hotel/toukai/ogaki-ekimae/,岐阜県/大垣市/高屋町/一丁目/１５０番地,136.61731,35.36679,5,7
HTL,H1636,hotel around TAKAYAMA,岐阜県高山市花岡町１丁目４２－７,0577-36-2811,https://hotel-around.com/takayama/,岐阜県/高山市/花岡町/一丁目/４２番地,137.25136,36.14364,5,7
HTL,H1594,くれたけインプレミアム静岡駅前,静岡県静岡市葵区栄町１－１５,054-252-1111,http://www.kuretake-inn.com/szok/,静岡県/静岡市/葵区/栄町/１番地,138.39096,34.97416,5,7
HTL,H1614,ホテルオーレ　イン,静岡県静岡市葵区常磐町二丁目１番地の１,054-271-0001,https://www.ole-inn.com/,静岡県/静岡市/葵区/常磐町/二丁目/１番地,138.38243,34.97119,5,7
HTL,H1635,くれたけインプレミアム静岡アネックス,静岡県静岡市葵区日出町１０番３８,054-205-1711,http://www.kuretake-inn.com/shizuokaanex/,静岡県/静岡市/葵区/日出町/１０番地,138.39447,34.97512,5,7
HTL,H1535,コンフォートホテル浜松,静岡県浜松市中区砂山町３５３－５,053-450-6111,http://www.choice-hotels.jp,静岡県/浜松市/中区/砂山町/３５３番地,137.73596,34.70239,5,7
HTL,H1592,くれたけイン浜松駅南口,静岡県浜松市中区砂山町327-11,053-455-3111,http://www.kuretake-inn.com/hamamatsueki/,静岡県/浜松市/中区/砂山町/３２７番地,137.73645,34.70351,5,7
HTL,H1593,北の庭 THE KURETAKESO,静岡県浜松市中区旭町７－１,053-453-7211,http://www.kuretake-inn.com/kitanoniwa/,静岡県/浜松市/中区/旭町/７番地,137.73366,34.70575,5,7
HTL,H1608,HOTEL☆LEON　浜松,静岡県浜松市中区伝馬町９４番地,053-455-3131,https://hotel-leon-hamamatsu.com/,静岡県/浜松市/中区/伝馬町/９４番地,137.72852,34.70361,5,7
HTL,H1624,ホテル昭明館,静岡県三島市一番町１１－４,055-972-7171,https://showmeikan.com/,静岡県/三島市/一番町/１１番,138.91383,35.12479,5,7
HTL,H1553,ラフォーレ倶楽部 伊東温泉 湯の庭,静岡県伊東市猪戸2-3-1,0557-37-3133,https://www.laforet.co.jp/ito/,静岡県/伊東市/猪戸/二丁目/３番,139.09174,34.97007,5,7
HTL,H1541,つま恋リゾート彩の郷,静岡県掛川市満水2000,0537-24-1111,http://www.hmi.co.jp/tsumagoi/,静岡県/掛川市/満水/２０００番地,138.04849,34.76751,5,7
HTL,H1531,ホテルオーレ,静岡県藤枝市前島一丁目3番1号,054-634-0001,http://www.hotel-ole.com,静岡県/藤枝市/前島/一丁目/３番,138.25232,34.8483,5,7
HTL,H1575,ホテルジャストワン富士小山,静岡県駿東郡小山町竹之下３３３－２,0550-76-1199,https://www.justone-fujioyama.jp/,静岡県/駿東郡/小山町/竹之下/３３３番地,138.97325,35.33005,5,7
HTL,H1560,LEGOLAND Japan Hotel,愛知県名古屋市港区金城ふ頭2-7-1,050-5840-0505,https://www.legoland.jp/legoland-hotel/hotel/,愛知県/名古屋市/港区/金城ふ頭/二丁目/７番地,136.84938,35.05058,5,7
HTL,H1637,コンフォートホテル豊橋,愛知県豊橋市大橋通1丁目９８,0532-53-7411,https://www.choice-hotels.jp/hotel/toyohashi/,愛知県/豊橋市/大橋通/一丁目/９８番地,137.38304,34.76505,5,7
HTL,H1586,志摩観光ホテル ザ ベイスイート,三重県志摩市阿児町神明７３１,0599-43-1211,https://www.miyakohotels.ne.jp/shima/index.html,三重県/志摩市/阿児町神明/７３１番地,136.81535,34.3087,5,7
HTL,H1587,都リゾート　志摩　ベイサイドテラス,三重県志摩市阿児町鵜方３６１８番地３３,0599-43-7211,https://www.miyakohotels.ne.jp/bayside-terrace/index.html,三重県/志摩市/阿児町鵜方/３６１８番地,136.80437,34.31886,5,7
HTL,H0030,琵琶湖ホテル,滋賀県大津市浜町２番４０号,077-524-7111,http://www.biwakohotel.co.jp/cgi-bin/cms/index.cgi,滋賀県/大津市/浜町/２番,135.86736,35.01073,5,7
HTL,H0762,ロイヤルオークホテル,滋賀県大津市萱野浦２３番１号,077-543-0111,http://www.royaloakhotel.co.jp/,滋賀県/大津市/萱野浦/２３番,135.91037,34.98841,5,7
HTL,H0772,びわ湖大津プリンスホテル,滋賀県大津市におの浜４丁目７番７号,077-521-1111,http://www.princehotels.co.jp/otsu/,滋賀県/大津市/におの浜/四丁目/７番,135.88893,35.0043,5,7
HTL,H1007,ホテルブルーレーク大津,滋賀県大津市浜大津１丁目４番１２号,077-524-0200,http://www.bluelake.co.jp/,滋賀県/大津市/浜大津/一丁目/４番,135.86502,35.01081,5,7
HTL,H1204,ニュ－びわこホテル,滋賀県大津市月輪１丁目９番１８号,077-545-0101,http://www.e810.jp/,滋賀県/大津市/月輪/一丁目/９番,135.93564,34.99096,5,7
HTL,H0558,彦根ビューホテル,滋賀県彦根市松原町字網代口１４３５の９１,0749-26-1111,http://www.itoenhotel.com/search_hotel/hotellist/830_hikone/tabid/80/Default.aspx,滋賀県/彦根市/松原町,136.26093,35.28882,5,5
HTL,H0913,ホテルサンルート彦根,滋賀県彦根市旭町９番地の１４,0749-26-0123,http://sunroute.net/,滋賀県/彦根市/旭町/９番,136.26245,35.27297,5,7
HTL,H1471,ホテルルートイン彦根,滋賀県彦根市東沼波町１１１－３,0749-21-2551,http://www.route-inn.co.jp/search/hotel/index.php?hotel_id=570,滋賀県/彦根市/東沼波町/１１１番地,136.26454,35.2518,5,7
HTL,H0659,北ビワコホテル  グラツィエ,滋賀県長浜市港町４の１７,0749-62-7777,http://www.k-grazie.co.jp/,滋賀県/長浜市/港町/４番,136.26373,35.3736,5,7
HTL,H1447,Hotel&Resorts NAGAHAMA,滋賀県長浜市大島町３８,0749-64-2000,http://www.daiwaresort.jp/nagahama/,滋賀県/長浜市/大島町/３８番地,136.26208,35.37421,5,7
HTL,H1487,ホテルルートイン長浜インター,滋賀県長浜市加納町字上角田８８４－１,0749-68-2030,http://www.route-inn.co.jp/search/hotel/index_hotel_id_252,滋賀県/長浜市/加納町,136.29974,35.39574,5,5
HTL,H0788,ホテルニューオウミ,滋賀県近江八幡市鷹飼町１４８１番地,0748-36-6666,http://www.newomi.co.jp/omi/index.php,滋賀県/近江八幡市/鷹飼町/１４８１番地,136.10329,35.1243,5,7
HTL,H1334,近江八幡ステーションホテル,滋賀県近江八幡市鷹飼町南３丁目３番地９,0748-37-3801,,滋賀県/近江八幡市/鷹飼町南/三丁目/３番,136.10545,35.12204,5,7
HTL,H1151,クサツエストピアホテル,滋賀県草津市西大路町４番３２号,077-566-3333,http://www.estopia.jp/,滋賀県/草津市/西大路町/４番,135.95958,35.02386,5,7
HTL,H1229,ホテルボストンプラザ草津,滋賀県草津市西大路町１番２７号,077-561-3311,,滋賀県/草津市/西大路町/１番,135.96059,35.02224,5,7
HTL,H1065,今津サンブリッジホテル,滋賀県高島市今津町今津1689番地２号,0740-22-6666,http://www.sunbridge-hotel.co.jp/,滋賀県/高島市/今津町今津/１６８９番地,136.03813,35.40495,5,7
HTL,H1088,奥琵琶湖マキノプリンスホテル,滋賀県高島市マキノ町西浜763-2,0740-28-1111,,滋賀県/高島市/マキノ町西浜/７６３番地,136.06099,35.45514,5,7
HTL,H1429,ホテル可以登,滋賀県高島市今津町名小路１－６,0740-22-5111,http://www.kaitorou.com/kaito/,滋賀県/高島市/今津町名小路/一丁目/６番地,136.03113,35.39915,5,7
HTL,H1430,ＷＥＳＴ　ＬＡＫＥ　ＨＯＴＥＬ　可以登楼,滋賀県高島市安曇川町中央２－１－６,0740-32-2588,http://www.kaitorou.com/index0.htm,滋賀県/高島市/安曇川町中央/二丁目/１番地,136.0188,35.32811,5,7
HTL,H0766,ザ・プリンス京都宝ヶ池,京都府京都市左京区岩倉幡枝町１０９２－２,075-712-1111,http://www.princehotels.co.jp/kyoto/,京都府/京都市/左京区/岩倉幡枝町,135.77182,35.06605,5,5
HTL,H0023,ホテルオークラ京都,京都府京都市中京区河原町通二条南入一之船入町５３７番地の４,075-211-5111,http://okura.kyotohotel.co.jp/,京都府/京都市/中京区/河原町通四条上る,135.7545,35.00855,4,0
HTL,H0372,ホテルギンモンド,京都府京都市中京区御池通高倉西入,075-221-4111,http://gimmond.co.jp/,京都府/京都市/中京区/御池通烏丸東入,135.76579,35.01554,4,0
HTL,H0688,ANAクラウンプラザホテル京都,京都府京都市中京区堀川通二条下ル土橋町１０番地,075-231-1155,http://www.anacpkyoto.com/,京都府/京都市/中京区/堀川通六角下る,135.7511,35.00691,4,0
HTL,H0864,アークホテル京都,京都府京都市中京区壬生賀陽御所町1番地,075-812-1111,http://www.ark-hotel.co.jp/kyoto/,京都府/京都市/中京区/壬生賀陽御所町/１番地,135.74773,35.00336,5,7
HTL,H0026,ウェスティン都ホテル京都,京都府京都市東山区粟田口華頂町１番地,075-771-7111,http://www.miyakohotels.ne.jp/w_m_kyoto/index.html/,京都府/京都市/東山区/粟田口華頂町/１番地,135.78842,35.0082,5,7
HTL,H0159,京都タワーホテル,京都府京都市下京区烏丸通七条下ル東塩小路町７２１番地１号,075-361-3211,http://www.kyoto-tower.co.jp/tower_hotel/,京都府/京都市/下京区/烏丸通七条下る,135.76041,34.98911,4,0
HTL,H0223,リーガロイヤルホテル京都,京都府京都市下京区東堀川通塩小路下ル松明町１番地,075-341-1121,http://www.rihga-kyoto.co.jp/index.htm,京都府/京都市/下京区/東堀川通七条下る西入,135.75543,34.99552,4,0
HTL,H0498,ホテルリッチ京都,京都府京都市下京区河原町通五条上ル西橋詰町７５１,075-341-1131,http://www.rich-hotels.co.jp/kyoto/index.html,京都府/京都市/下京区/河原町通五条上る,135.76657,34.9961,5,0
